--------- beginning of main
02-17 08:19:26.714 21379 21379 W cargo   : type=1400 audit(0.0:489237): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:26.714 21379 21379 W cargo   : type=1400 audit(0.0:489238): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:26.714 21379 21379 W cargo   : type=1400 audit(0.0:489239): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:26.718 21379 21379 W rustc   : type=1400 audit(0.0:489240): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:26.726 21379 21379 W rustc   : type=1400 audit(0.0:489241): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:26.749 21379 21379 W audit   : audit_lost=475448 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:26.749 21379 21379 E audit   : rate limit exceeded
02-17 08:19:27.786 21415 21415 W bash    : type=1400 audit(0.0:489352): avc:  denied  { ioctl } for  path="pipe:[841718]" dev="pipefs" ino=841718 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:19:27.790 21425 21425 W build-script-bu: type=1400 audit(0.0:489353): avc:  granted  { execute } for  name="aarch64-linux-android-clang++" dev="dm-45" ino=115807 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:27.790 21425 21425 W build-script-bu: type=1400 audit(0.0:489354): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:27.790 21425 21425 W build-script-bu: type=1400 audit(0.0:489355): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:27.790 21425 21425 W bash    : type=1400 audit(0.0:489356): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:27.815 21425 21425 W audit   : audit_lost=475558 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:27.815 21425 21425 E audit   : rate limit exceeded
02-17 08:19:29.262 21467 21467 W cargo   : type=1400 audit(0.0:489475): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:29.266 21467 21467 W cargo   : type=1400 audit(0.0:489476): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:29.266 21467 21467 W cargo   : type=1400 audit(0.0:489477): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:29.297 21467 21467 W audit   : audit_lost=475676 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:29.297 21467 21467 E audit   : rate limit exceeded
02-17 08:19:29.274 21467 21467 W rustc   : type=1400 audit(0.0:489478): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:29.274 21467 21467 W rustc   : type=1400 audit(0.0:489479): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:30.286 21517 21517 W build-script-bu: type=1400 audit(0.0:489612): avc:  granted  { execute } for  name="aarch64-linux-android-clang" dev="dm-45" ino=115776 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:30.294 21519 21519 W cargo   : type=1400 audit(0.0:489613): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:30.294 21519 21519 W cargo   : type=1400 audit(0.0:489614): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:30.294 21519 21519 W cargo   : type=1400 audit(0.0:489615): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:30.298 21517 21517 W build-script-bu: type=1400 audit(0.0:489616): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:30.319 21517 21517 W audit   : audit_lost=475808 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:30.319 21517 21517 E audit   : rate limit exceeded
02-17 08:19:31.374 21561 21561 W cargo   : type=1400 audit(0.0:489704): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:31.374 21561 21561 W cargo   : type=1400 audit(0.0:489705): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:31.374 21561 21561 W cargo   : type=1400 audit(0.0:489706): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:31.400 21561 21561 W audit   : audit_lost=475895 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:31.378 21561 21561 W rustc   : type=1400 audit(0.0:489707): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:31.400 21561 21561 E audit   : rate limit exceeded
02-17 08:19:31.378 21561 21561 W rustc   : type=1400 audit(0.0:489708): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:32.378 21605 21605 W bash    : type=1400 audit(0.0:489784): avc:  granted  { execute } for  name="coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:32.382 21605 21605 W bash    : type=1400 audit(0.0:489785): avc:  granted  { execute } for  name="coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:32.382 21605 21605 W bash    : type=1400 audit(0.0:489786): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:32.382 21605 21605 W dirname : type=1400 audit(0.0:489787): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/coreutils" dev="dm-45" ino=151185 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:32.382 21605 21605 W dirname : type=1400 audit(0.0:489788): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:32.406 21605 21605 W audit   : audit_lost=475970 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:32.406 21605 21605 E audit   : rate limit exceeded
02-17 08:19:33.386 21607 21607 W bash    : type=1400 audit(0.0:490059): avc:  denied  { ioctl } for  path="pipe:[849357]" dev="pipefs" ino=849357 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:19:33.390 21688 21688 W cargo   : type=1400 audit(0.0:490060): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:33.390 21688 21688 W cargo   : type=1400 audit(0.0:490061): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:33.390 21688 21688 W cargo   : type=1400 audit(0.0:490062): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:33.394 21686 21686 W bash    : type=1400 audit(0.0:490063): avc:  denied  { ioctl } for  path="pipe:[848204]" dev="pipefs" ino=848204 ioctlcmd=0x540f scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
02-17 08:19:33.415 21686 21686 W audit   : audit_lost=476240 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:33.415 21686 21686 E audit   : rate limit exceeded
02-17 08:19:34.390 21757 21757 W rustc   : type=1400 audit(0.0:490355): avc:  granted  { execute } for  path="/data/data/com.termux/files/home/transcribe_v2/target/release/deps/libderive_builder_macro-181fc28733a19fd1.so" dev="dm-45" ino=876008 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:34.398 21757 21757 W rustc   : type=1400 audit(0.0:490356): avc:  granted  { execute } for  path="/data/data/com.termux/files/home/transcribe_v2/target/release/deps/libserde_derive-f522185809194937.so" dev="dm-45" ino=857976 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:34.402 21757 21757 W rustc   : type=1400 audit(0.0:490357): avc:  granted  { execute } for  path="/data/data/com.termux/files/home/transcribe_v2/target/release/deps/libmacro_rules_attribute_proc_macro-7ac6a647c3e87eda.so" dev="dm-45" ino=843878 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:34.402 21757 21757 W rustc   : type=1400 audit(0.0:490358): avc:  granted  { execute } for  path="/data/data/com.termux/files/home/transcribe_v2/target/release/deps/libpaste-d2ef6b1103cad1ed.so" dev="dm-45" ino=317026 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:34.402 21757 21757 W rustc   : type=1400 audit(0.0:490359): avc:  granted  { execute } for  path="/data/data/com.termux/files/home/transcribe_v2/target/release/deps/libmonostate_impl-990bc81188380de5.so" dev="dm-45" ino=933958 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:34.427 21765 21765 W audit   : audit_lost=476531 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:34.427 21765 21765 E audit   : rate limit exceeded
02-17 08:19:35.522 21832 21832 W build-script-bu: type=1400 audit(0.0:490531): avc:  granted  { execute } for  name="aarch64-linux-android-clang++" dev="dm-45" ino=115807 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:35.526 21832 21832 W build-script-bu: type=1400 audit(0.0:490532): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:35.526 21832 21832 W build-script-bu: type=1400 audit(0.0:490533): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:35.526 21832 21832 W bash    : type=1400 audit(0.0:490534): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:35.526 21832 21832 W bash    : type=1400 audit(0.0:490535): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:35.549 21832 21832 W audit   : audit_lost=476702 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:35.549 21832 21832 E audit   : rate limit exceeded
02-17 08:19:37.110 21894 21894 W cargo   : type=1400 audit(0.0:490695): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:37.110 21894 21894 W cargo   : type=1400 audit(0.0:490696): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:37.110 21894 21894 W cargo   : type=1400 audit(0.0:490697): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:37.118 21894 21894 W rustc   : type=1400 audit(0.0:490698): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:37.142 21894 21894 W audit   : audit_lost=476861 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:37.142 21894 21894 E audit   : rate limit exceeded
02-17 08:19:37.118 21894 21894 W rustc   : type=1400 audit(0.0:490699): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:38.190 21933 21933 W cargo   : type=1400 audit(0.0:490789): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:38.194 21933 21933 W cargo   : type=1400 audit(0.0:490790): avc:  granted  { execute } for  name="rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:38.194 21933 21933 W cargo   : type=1400 audit(0.0:490791): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:38.222 21933 21933 W rustc   : type=1400 audit(0.0:490792): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/rustc" dev="dm-45" ino=606633 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 08:19:38.226 21933 21933 W rustc   : type=1400 audit(0.0:490793): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 08:19:38.248 21933 21933 W audit   : audit_lost=476950 audit_rate_limit=5 audit_backlog_limit=64
02-17 08:19:38.248 21933 21933 E audit   : rate limit exceeded
02-17 08:19:39.194 21905 21905 W bash    : type=1400 audit(0.0:490923): avc:  denied  { ioctl } for  path="pipe:[851094]" dev="pipefs" ino=851094 ioctlcmd=0x5413 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tclass=fifo_file permissive=0 app=com.termux
